"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/DESCARGAS/OldWest/Shared/Materials/MM_MasterMaterial_01a.MM_MasterMaterial_01a","49","26","26","2","128.381897","0","26"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","13","13","1","67.463875","8","13"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","166","184","6","0.000000","0","184"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","44","48","1","0.000000","0","48"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","0.000000","0","48"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","19.191359","0","7"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","0.000000","0","168"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","0.000000","0","54"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","158","168","6","0.000000","0","168"
"/Game/DetectiveOffice/Material/M_Basic1.M_Basic1","49","263","278","3","881.774414","0","36"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","58","64","2","0.000000","0","64"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","20","20","2","46.590981","0","20"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","254","264","6","0.000000","0","264"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","10","10","1","5.164746","7","10"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","22","22","1","14.016420","0","22"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","73","79","1","0.000000","0","79"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","6","6","1","5.046667","0","6"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1817","1840","1","0.000000","0","1840"
"/ControlRig/M_Manip.M_Manip","49","13","14","1","0.000000","0","14"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","13","14","1","18.777319","0","14"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","49","7","7","1","14.918352","0","7"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","49","10","10","1","6.149756","0","10"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","49","10","10","1","7.338369","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","21","21","1","44.690792","0","21"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","28.042854","0","16"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","80","80","1","0.000000","0","80"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","57.496002","0","22"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","70.356064","0","45"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","32","32","1","0.000000","0","32"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","5.881837","0","7"
"","49","512","0","1","0.000000","513","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","42.853050","0","16"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","54.132584","0","16"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","22","24","1","12.508395","0","24"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","66","66","1","7.721636","0","66"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","13","14","1","0.000000","0","14"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","42.848297","0","27"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","11","11","1","15.565060","0","11"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","11","12","1","6.255598","0","12"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","49","11","12","1","16.369377","0","12"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","30.671566","0","21"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","0.000000","0","7"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","12","12","1","2.205743","0","12"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","10.423775","0","11"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","6","6","1","1.678311","0","6"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","10","10","1","10.909200","0","10"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","10","10","1","9.942443","0","10"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","6","6","1","1.644120","0","6"
"/Game/DESCARGAS/SILLONES_PUF/Misc/Materials/M_ORM_Paint_Master.M_ORM_Paint_Master","49","13","13","1","21.960863","0","13"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","93","93","1","0.000000","0","93"
"/Game/DESCARGAS/habitacionmujer/cosmetic-serum-bottle/Material_002.Material_002","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/paper/aiStandardSurface2.aiStandardSurface2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/corpse-in-a-black-body-bag-with-ropes/source/Bag_PBR.Bag_PBR","49","13","13","1","20.744894","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/corpse-in-a-black-body-bag-with-ropes/source/Rope_Feet_PBR.Rope_Feet_PBR","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/corpse-in-a-black-body-bag-with-ropes/source/Rope_Head_PBR.Rope_Head_PBR","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/sofas/OldLivingRoomSofa/Materials/StandardMaterials/M_OpaqueMaster.M_OpaqueMaster","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/let-me-out-reception-chair/source/Cushion.Cushion","49","13","13","1","25.138336","0","13"
"/Game/DESCARGAS/laluxury/pony-chair/textures/01_-_Default.01_-_Default","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/amethyst-heels/Heels.Heels","49","17","17","1","0.000000","0","17"
"/Game/DESCARGAS/table-bell/Black_metal.Black_metal","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/table-bell/Metal.Metal","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture_2.texture_2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture_1.texture_1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture_3.texture_3","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture.texture","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/wardrobe/Material_1.Material_1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/art-deco-mirror/TT_checker_512x512_UV_GRID.TT_checker_512x512_UV_GRID","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/control_tv/Material__7.Material__7","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/bloody-baseball-bat/Material_001.Material_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/sofaenL2/textures/Null.Null","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/free-keys-tools-asset/source/keyMetalica.keyMetalica","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/free-keys-tools-asset/source/holder_shd.holder_shd","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/Punkte.Punkte","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/SohleStoff.SohleStoff","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/lapo-s/source/Lapo.Lapo","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Pillows_pack/Textures_Materials/M_Pillows_Plain_2.M_Pillows_Plain_2","49","17","19","1","16.123158","0","19"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","5.438649","0","7"
"/Game/DESCARGAS/habitacionmujer/hair-tie/tex_u1_v1.tex_u1_v1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Pillows_pack/Textures_Materials/M_Pillows_Color_2.M_Pillows_Color_2","49","17","19","1","0.000000","0","19"
"/Game/DESCARGAS/graffiti-statue/Material.Material","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Pink_Back.Pink_Back","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Pink_Front.Pink_Front","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/zapatos/textures/ASSET_MAT_MR.ASSET_MAT_MR","49","11","11","1","0.000000","0","11"
"/Game/DESCARGAS/cama_sangrienta/Material_001.Material_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/towel-racks-02/textures/lambert3.lambert3","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/marilyn-monroe-hair/HairMatAniso_mesh.HairMatAniso_mesh","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/wall-mirror/textures/Material_001.Material_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/a-rahman-kayu-kraf-04-key-holder/Material_001.Material_001","49","13","13","1","24.657972","0","13"
"/Game/DESCARGAS/coat-rack/textures/Material_001.Material_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/tv/Livingroom_TV.Livingroom_TV","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals2.Petals2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals14.Petals14","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals13.Petals13","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals12.Petals12","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals11.Petals11","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals10.Petals10","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals1.Petals1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Parcel2.Parcel2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Parcel1.Parcel1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves9.Leaves9","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves8.Leaves8","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves7.Leaves7","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves6.Leaves6","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves5.Leaves5","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves4.Leaves4","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves3.Leaves3","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves2.Leaves2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves10.Leaves10","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves1.Leaves1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals3.Petals3","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals5.Petals5","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals6.Petals6","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals7.Petals7","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals8.Petals8","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals9.Petals9","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Ribbons1.Ribbons1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Sepals1.Sepals1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Sepals2.Sepals2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/SmallPlants1.SmallPlants1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/SmallPlants2.SmallPlants2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/SmallPlants3.SmallPlants3","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/cama/alm_mas_chica.alm_mas_chica","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/cama/alm_chica.alm_chica","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/cama/cama.cama","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/cama/2_alm.2_alm","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/cama/colchon.colchon","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/cama/frazada.frazada","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/cama/lambert5.lambert5","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/mesa_de_luz/Nightstand.Nightstand","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/mesa_de_luz/Lamp.Lamp","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/mesa_de_luz/Vase.Vase","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Pillows_pack/Textures_Materials/M_Pillows_Color_1.M_Pillows_Color_1","49","11","11","1","9.586372","0","11"
"/Game/DESCARGAS/ara?a_techo/body.body","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Inflatable_Flamingo/Material/M_flamingo_material.M_flamingo_material","49","13","13","1","19.511168","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__318.Material__318","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__317.Material__317","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__316.Material__316","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__315.Material__315","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__314.Material__314","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__313.Material__313","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__311.Material__311","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__310.Material__310","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__309.Material__309","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__308.Material__308","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__306.Material__306","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__305.Material__305","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/wine-bottle/textures/lambert1.lambert1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Tree_S1/grt1.grt1","49","13","13","1","8.892412","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Tree_S1/M_06___Default1.M_06___Default1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Tree_S1/TEXTURE11.TEXTURE11","49","13","13","1","15.641696","0","13"
"/Game/DESCARGAS/paper/aiStandardSurface1SG.aiStandardSurface1SG","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/laluxury/simple-handcuffs/esposas.esposas","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/laluxury/sex-sofa/textures/blue.blue","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/laluxury/sex-sofa/textures/Color_M09.Color_M09","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/cosmetic-serum-bottle/Bottle_001.Bottle_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/cosmetic-serum-bottle/Rubber_001.Rubber_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/drainage-grate/low_poly_Bake1_baked.low_poly_Bake1_baked","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/let-me-out-reception-chair/source/Metal.Metal","49","13","13","1","27.405960","0","13"
"/Game/interruptor/source/Wall_socket_black.Wall_socket_black","49","13","13","1","0.000000","0","13"
"/Game/interruptor/source/Wall_socket_white.Wall_socket_white","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/Chrome.Chrome","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/Band.Band","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/KunstfaserGewebe.KunstfaserGewebe","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/KunstfaserGewebe_Absatz.KunstfaserGewebe_Absatz","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/Material__0.Material__0","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/high-heels/SohleGummi.SohleGummi","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Wireframe_Trash_Bin/metal.metal","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Pink_001.Pink_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/dance-pole/source/pole.pole","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/dance-pole/source/stands.stands","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002AZU.F6002AZU","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002AZU_ncl_1.F6002AZU_ncl_1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002BLA.F6002BLA","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002NEG.F6002NEG","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002PLA.F6002PLA","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/black.black","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/outsole.outsole","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/shank.shank","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/silver.silver","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/straps.straps","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/topPiece_001.topPiece_001","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/inodoro/Button.Button","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/inodoro/Ceramic.Ceramic","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/inodoro/Tapa.Tapa","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/soulmate-jacuzzi/textures/Black_Wood.Black_Wood","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/ara?a_techo/lamp.lamp","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/FrontColor.FrontColor","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/PISOS/Piso_maderaopaca.Piso_maderaopaca","49","13","13","1","23.586163","0","13"
"/Game/DESCARGAS/habitacionmujer/leather-purse/textures/bag.bag","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/broken-mug/brokenmug.brokenmug","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pile-of-clothes/textures/Dress_pile_u1_v1.Dress_pile_u1_v1","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/white-towel/towelwhite.towelwhite","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/pile-of-clothes/textures/dresspile.dresspile","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/bacha/textures/faucet.faucet","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/bacha/textures/cabinet.cabinet","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/laptop/laptopmaterial.laptopmaterial","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/hair-dryer-philips/hairdryer.hairdryer","49","11","11","1","0.000000","0","11"
"/Game/dirty-light-switch/dirtyswitch.dirtyswitch","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/laluxury/bondage-cuff/textures/cuff.cuff","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/laluxury/bondage-cuff/textures/cuff2.cuff2","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/soulmate-jacuzzi/textures/Bath.Bath","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/Habitaciones_assetsvarios/commod-low-poly-game-ready/source/commod.commod","49","13","13","1","0.000000","0","13"
"/Game/ceiling-lamp-10mb/textures/lampara.lampara","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/laluxury/dildo-sword/textures/dildo.dildo","49","13","13","1","0.000000","0","13"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","6","6","1","2.591466","0","6"
"/Game/DESCARGAS/habitacionmujer/table-mirror/textures/TABLEMIRROR.TABLEMIRROR","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Material.Material","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/broken-glass/color_-1033803926.color_-1033803926","49","12","12","1","0.000000","0","12"
"/Game/DESCARGAS/mesa_de_luz/Vase_Glass.Vase_Glass","49","13","13","1","0.000000","0","13"
"/Game/DESCARGAS/shower-fixture/textures/lambert2.lambert2","49","13","13","1","0.000000","0","13"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","78","78","1","0.000000","0","78"
"/Game/DESCARGAS/paperinformation-holder/source/information.information","49","13","13","1","0.000000","0","13"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","3.020535","0","7"
"/Engine/VREditor/TransformGizmo/Main.Main","49","10","10","1","10.336946","0","10"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","8","8","1","0.000000","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","14","14","1","21.909117","0","14"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","22","24","1","40.203583","0","24"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","49","9","9","1","0.000000","0","9"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","49","9","9","1","0.000000","0","9"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","0.000000","0","45"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","73","79","1","0.000000","0","79"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","0.000000","0","45"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","10","10","1","12.102940","0","10"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","10","10","1","5.859761","0","10"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","0.000000","0","7"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","10","11","1","16.046074","0","11"
